ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,ASSET_TYPE,TYPE_DESCRIPTION,MINORTYPE,BOOKING_CODE,longitude,latitude,location
,SDC436,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SDC21,-114.033540609924,50.9010708281481,"(50.9010708281481, -114.033540609924)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,02F201,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.176892493216,51.1522587969768,"(51.1522587969768, -114.176892493216)"
,EPK103,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5EPK03,-114.090664048302,51.0227331375751,"(51.0227331375751, -114.090664048302)"
,PAN075,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAN05,-114.09020231278,51.1626087853717,"(51.1626087853717, -114.09020231278)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,RUN248,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-113.970304212059,51.0778071286148,"(51.0778071286148, -113.970304212059)"
,HIL477,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.092525409688,51.0581934693071,"(51.0581934693071, -114.092525409688)"
,RMT108,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5RMT01,-114.092274796994,51.0787348666135,"(51.0787348666135, -114.092274796994)"
,SPR113,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5SPR04,-114.136434079249,51.0492503514993,"(51.0492503514993, -114.136434079249)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,VAL076,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1VAL06,-114.246809310108,51.0911604076938,"(51.0911604076938, -114.246809310108)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,HAW006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.179187654776,51.1322201964162,"(51.1322201964162, -114.179187654776)"
,VIS250,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,VISLSE01,-114.023505057404,51.0734504060349,"(51.0734504060349, -114.023505057404)"
,PKD108,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5PKD05,-114.130287698838,51.0578243675378,"(51.0578243675378, -114.130287698838)"
X ACR 2,EPK101,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5EPK07,-114.083277287963,51.0195121035478,"(51.0195121035478, -114.083277287963)"
,THO702,,OUTSIDE AGENCY,OPTIONAL AMENITIES AGREEMENT,MAINTAINED AND OWNED BY THORNCLIFFE/GREENVIEW COMMUNITY ASSOC; OPTIONAL AMENITIES AGREEMENT ON FILE EXPIRES (2018/04/03),ACTIVE,2,DISK GOLF BASKET,NO BREAKDOWN,,-114.060179981389,51.0985594792525,"(51.0985594792525, -114.060179981389)"
,RIC110,,OTHER SCHOOL BOARD,CHARTER OR PRIVATE SCHOOL,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X5RIC13,-114.120069500984,51.0279651757876,"(51.0279651757876, -114.120069500984)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,FLN605,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1FLN15,-113.964044184462,51.0449646743321,"(51.0449646743321, -113.964044184462)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,KIL874,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.130889525579,51.0349146544337,"(51.0349146544337, -114.130889525579)"
,THO840,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5THO15,-114.074853161474,51.0985965032319,"(51.0985965032319, -114.074853161474)"
,ALT602,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S5ALT16,-114.098708086336,51.0147544217575,"(51.0147544217575, -114.098708086336)"
,SDC436,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SDC27,-114.031941816134,50.9005688638145,"(50.9005688638145, -114.031941816134)"
,KIL874,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1KIL02,-114.13097007388,51.0357061847205,"(51.0357061847205, -114.13097007388)"
NO FIELD BOOKING CODE,ASP514,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ASP04,-114.217408685825,51.0410667579283,"(51.0410667579283, -114.217408685825)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,RIC700,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.125800947997,51.0243495288923,"(51.0243495288923, -114.125800947997)"
,HAW006,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1HAW02,-114.178968903693,51.1334851244097,"(51.1334851244097, -114.178968903693)"
X ACR 3,EPK101,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5EPK08,-114.081661870665,51.0195071179668,"(51.0195071179668, -114.081661870665)"
,DOV771,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DOV03,-113.988490762778,51.0256060120855,"(51.0256060120855, -113.988490762778)"
,DAL075,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DAL08,-114.167622164076,51.1108972533201,"(51.1108972533201, -114.167622164076)"
,HID523,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HID08,-114.115996082762,51.1490097942683,"(51.1490097942683, -114.115996082762)"
,CIT967,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CIT05,-114.175709616449,51.144750750769,"(51.144750750769, -114.175709616449)"
XX ACR 2,EVN011,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVN17,-114.107788396194,51.1786437973621,"(51.1786437973621, -114.107788396194)"
XX ACR 3 NO BOLTS TO SECURE CROSSBAR,SVO003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SVO10,-114.085941750574,50.8793734053194,"(50.8793734053194, -114.085941750574)"
XX ACR 2,DAL075,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DAL06,-114.16826877279,51.1115998969127,"(51.1115998969127, -114.16826877279)"
,MCT823,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MCT22,-113.957700840293,50.9089246053858,"(50.9089246053858, -113.957700840293)"
,DDG718,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DDG05,-114.001993868565,50.9419525729285,"(50.9419525729285, -114.001993868565)"
REUSING ASSET;DON'T CHANGE DATES WHEN MADE ACTIVE; CITADEL BALL DIAMOND UPGRADE-FAC'D 2012/09/30,CIT363,,CALGARY PARKS,CALGARY PARKS,SEE REPOSITORY FOR MORE INFO R:\SUBDIVISION_DEVELOPMENT\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CITADEL\CIT363_CITADEL_BASEBALL_DIAMOND_UPGRADES_SCOPE,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CIT06,-114.188556743632,51.1448168539949,"(51.1448168539949, -114.188556743632)"
,WIL170,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S5WIL06,-114.063319434927,50.9574314289378,"(50.9574314289378, -114.063319434927)"
,DRG543,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DRG01,-114.020389739853,50.9306131263179,"(50.9306131263179, -114.020389739853)"
,UMR111,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5UMR05,-114.094152193962,51.0357592197826,"(51.0357592197826, -114.094152193962)"
,COL350,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5TRI05,-114.104067934486,51.0849611343779,"(51.0849611343779, -114.104067934486)"
,FLN606,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6FLN07,-113.975515582118,51.0383250276633,"(51.0383250276633, -113.975515582118)"
,MCI091,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,MCILSE06,-114.017527294855,51.0876118723528,"(51.0876118723528, -114.017527294855)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,TUS602,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.246756455648,51.1186859479661,"(51.1186859479661, -114.246756455648)"
,HAY233,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HAY12,-114.088668726745,50.96695770537,"(50.96695770537, -114.088668726745)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,PAL039,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.115322400291,50.9681832670343,"(50.9681832670343, -114.115322400291)"
,CRA023,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CRA02,-113.987339891493,50.8874334502457,"(50.8874334502457, -113.987339891493)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,WHL500,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.125795876454,51.0576493128263,"(51.0576493128263, -114.125795876454)"
,OGD794,,CALGARY RECREATION,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1OGD02,-114.010768844168,50.9925498132469,"(50.9925498132469, -114.010768844168)"
,FLN605,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1FLN16,-113.962170604098,51.0440609176509,"(51.0440609176509, -113.962170604098)"
,BRI674,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1BRI01,-114.101195805357,50.9008758108347,"(50.9008758108347, -114.101195805357)"
,COV971,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1COV11,-114.04927008398,51.1659599012095,"(51.1659599012095, -114.04927008398)"
,MLR629,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MLR06,-114.086198877301,50.9190985017879,"(50.9190985017879, -114.086198877301)"
,FLN104,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5FLN12,-113.976242802719,51.0407946030233,"(51.0407946030233, -113.976242802719)"
,HIW859,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HIW01,-114.080002761566,51.0908489580986,"(51.0908489580986, -114.080002761566)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,CAN345,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.075159564132,50.9390559628908,"(50.9390559628908, -114.075159564132)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,THO706,,CALGARY PARKS,DEVELOPER CONSTRUCTION,IRRIGATION REPLACEMENT ONGOING,INSTALLED,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.06150512977,51.1044597338039,"(51.1044597338039, -114.06150512977)"
,FAL087,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1FAL04,-113.951729248721,51.1040259515847,"(51.1040259515847, -113.951729248721)"
,APP903,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1APP05,-113.927973436217,51.0462906698393,"(51.0462906698393, -113.927973436217)"
,MON291,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 5B,-114.167937320326,51.0733109745255,"(51.0733109745255, -114.167937320326)"
,EVE110,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EVE16,-114.112254431659,50.9133327555273,"(50.9133327555273, -114.112254431659)"
,RCK603,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6RCK04,-114.151161466997,51.044033541851,"(51.044033541851, -114.151161466997)"
,COV873,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1COV05,-114.047019457835,51.1638407144704,"(51.1638407144704, -114.047019457835)"
,ARB352,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ARB14,-114.19559863998,51.1395662918475,"(51.1395662918475, -114.19559863998)"
,CHV960,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHV05,-114.06209996427,51.1595076717521,"(51.1595076717521, -114.06209996427)"
,DRG543,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DRG01,-114.019799408203,50.9304175139638,"(50.9304175139638, -114.019799408203)"
,PAN075,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAN02,-114.09153870276,51.1622931965333,"(51.1622931965333, -114.09153870276)"
,THO569,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1THO18,-114.081028364798,51.1024551599117,"(51.1024551599117, -114.081028364798)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,HAW016,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.163913548344,51.1314969294506,"(51.1314969294506, -114.163913548344)"
,WOO313,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WOO10,-114.116118034701,50.9370412103383,"(50.9370412103383, -114.116118034701)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MID380,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.052227849382,50.9070917986036,"(50.9070917986036, -114.052227849382)"
,HUN588,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HUN05,-114.07884826313,51.1194978793172,"(51.1194978793172, -114.07884826313)"
,BOW172,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S5BOW22,-114.212576136911,51.0939187962707,"(51.0939187962707, -114.212576136911)"
,APP903,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1APP04,-113.92799483934,51.0467376839543,"(51.0467376839543, -113.92799483934)"
,SIG720,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SIG01,-114.16883058643,51.0315104132207,"(51.0315104132207, -114.16883058643)"
,THO706,,CALGARY PARKS,DEVELOPER CONSTRUCTION,IRRIGATION REPLACEMENT ONGOING,INSTALLED,5,PLAYERS BENCH,NO BREAKDOWN,B1THO04,-114.061567830653,51.1045771792425,"(51.1045771792425, -114.061567830653)"
,MLR409,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MLR09,-114.095901847375,50.9164551777245,"(50.9164551777245, -114.095901847375)"
,COV108,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1COV18,-114.064447148045,51.1678176037955,"(51.1678176037955, -114.064447148045)"
,WOO313,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1WOO08,-114.117060018823,50.9371976058261,"(50.9371976058261, -114.117060018823)"
,SAD370,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SAD10,-113.937639244819,51.1358498222386,"(51.1358498222386, -113.937639244819)"
XX ACR 2,MRL522,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MRL02,-113.973958324314,51.0592761369793,"(51.0592761369793, -113.973958324314)"
,OGD809,,CALGARY RECREATION,CALGARY PARKS AND OTHER BU,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 7,-114.006603352968,50.9956226076394,"(50.9956226076394, -114.006603352968)"
,ALB626,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6ALB20,-113.987313627344,51.0459927204961,"(51.0459927204961, -113.987313627344)"
,KIL619,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5KIL10,-114.13413934836,51.0273782283275,"(51.0273782283275, -114.13413934836)"
,PAL039,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1PAL01,-114.114123559923,50.9691559105799,"(50.9691559105799, -114.114123559923)"
,CAN343,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CAN22,-114.081244348736,50.9427767887133,"(50.9427767887133, -114.081244348736)"
,ALT602,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5ALT15,-114.098220634682,51.0134834506237,"(51.0134834506237, -114.098220634682)"
,BOW186,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1BOW10,-114.190363055599,51.0821441127024,"(51.0821441127024, -114.190363055599)"
,HAM461,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HAM07,-114.147405714014,51.1421526115164,"(51.1421526115164, -114.147405714014)"
,RMT108,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5RMT04,-114.09265368252,51.0789933978958,"(51.0789933978958, -114.09265368252)"
,GBK607,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1GBK01,-114.152842069514,51.0234141474441,"(51.0234141474441, -114.152842069514)"
,SPR778,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.135620900543,51.0474933808186,"(51.0474933808186, -114.135620900543)"
,HAY242,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HAY03,-114.088302548011,50.9748618125558,"(50.9748618125558, -114.088302548011)"
DISCOVERED ASSET,FAL086,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.94635034277,51.1041869213312,"(51.1041869213312, -113.94635034277)"
,WHI004,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WHI03,-113.970879713241,51.0881823785284,"(51.0881823785284, -113.970879713241)"
ACR 2FLD ACR 3,DDG718,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DDG10,-113.996337239415,50.9372858380968,"(50.9372858380968, -113.996337239415)"
,DRN547,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DRN08,-114.010392857374,50.9210299282913,"(50.9210299282913, -114.010392857374)"
,DDG746,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DDG12,-113.982248643818,50.9361980810232,"(50.9361980810232, -113.982248643818)"
,COR358,,CALGARY WATER,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1COR05,-113.931651955032,51.0996739030314,"(51.0996739030314, -113.931651955032)"
,WIL151,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6WIL09,-114.058585160551,50.953296433018,"(50.953296433018, -114.058585160551)"
,STR800,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1STR08,-114.168802769176,51.0478152295009,"(51.0478152295009, -114.168802769176)"
,MPL183,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5MPL10,-114.042291079177,50.9613301205305,"(50.9613301205305, -114.042291079177)"
,PKH353,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PKH02,-114.065788187479,51.0186811232564,"(51.0186811232564, -114.065788187479)"
,ARB212,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ARB17,-114.212215764611,51.1346855851559,"(51.1346855851559, -114.212215764611)"
,CIT967,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.174511899925,51.1443714500574,"(51.1443714500574, -114.174511899925)"
,KCA020,,CALGARY PARKS,DEVELOPER CONSTRUCTION,WILL HAVE AN ENHANCED MAINTENANCE AGREEMENT WHEN FAC'D - SEE REPOSITORY FOR DETAILS,INSTALLED,4,GOAL POST,STANDARD,S1KCA06,-114.142016505468,51.1669450915481,"(51.1669450915481, -114.142016505468)"
,OGD791,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1OGD10,-114.017347351998,50.9959861312575,"(50.9959861312575, -114.017347351998)"
,HID539,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.102073906661,51.1497391104335,"(51.1497391104335, -114.102073906661)"
,TUS607,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TUS05,-114.242740458255,51.1238105141123,"(51.1238105141123, -114.242740458255)"
,WSP019,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1WSP08,-114.204897511539,51.0569797162837,"(51.0569797162837, -114.204897511539)"
,BED622,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1BED13,-114.091024706791,51.1290779118745,"(51.1290779118745, -114.091024706791)"
,SHN359,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X1SHN13,-114.065752074067,50.8964937068252,"(50.8964937068252, -114.065752074067)"
,CGR208,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CGR02,-114.217481164192,51.0702093058599,"(51.0702093058599, -114.217481164192)"
,MON291,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 16,-114.168377773544,51.0699226751625,"(51.0699226751625, -114.168377773544)"
XX ACR 2,SGH001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SGH03,-114.153101953707,51.181798013269,"(51.181798013269, -114.153101953707)"
DISCOVERED ASSET,SHI012,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,4,GOAL POST,WITH UPRIGHT,SHILSE05,-113.996636999973,50.9687527009956,"(50.9687527009956, -113.996636999973)"
,CLI017,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X5CLI03,-114.077973395345,51.0356425784812,"(51.0356425784812, -114.077973395345)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,BDO566,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.028299740021,50.947752687587,"(50.947752687587, -114.028299740021)"
,ABB560,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ABB03,-113.930569716305,51.0573683524324,"(51.0573683524324, -113.930569716305)"
,TUX203,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5TUX07,-114.066630601839,51.0681030701828,"(51.0681030701828, -114.066630601839)"
,LKV204,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5LKV15,-114.126677772249,50.9952197454872,"(50.9952197454872, -114.126677772249)"
,KCA020,,CALGARY PARKS,DEVELOPER CONSTRUCTION,WILL HAVE AN ENHANCED MAINTENANCE AGREEMENT WHEN FAC'D - SEE REPOSITORY FOR DETAILS,INSTALLED,4,GOAL POST,STANDARD,S1KCA07,-114.142782616341,51.1676757816044,"(51.1676757816044, -114.142782616341)"
,LKB482,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X1LKB30,-114.062096718383,50.938643262503,"(50.938643262503, -114.062096718383)"
ACR 3,CLI278,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CLI02,-114.076046986952,51.0329575988343,"(51.0329575988343, -114.076046986952)"
